,SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),시정(10m),지면온도(°C),month,day,hour,PM10_lag1
1818,0.003,0.9,0.024,0.032,139.0,102.0,7.7,0.0,2.4,270.0,80.0,8.4,1009.7,1020.2,387.0,5.0,12,15,19,75.0
1819,0.004,0.9,0.022,0.033,143.0,99.0,6.9,0.0,0.5,320.0,81.0,8.0,1009.7,1020.2,380.0,3.3,12,15,20,79.0
1820,0.004,0.9,0.018,0.036,138.0,94.0,6.8,0.0,1.9,270.0,85.0,8.4,1010.3,1020.9,385.0,4.6,12,15,21,87.0
1821,0.004,0.8,0.019,0.034,132.0,89.0,6.5,0.0,2.0,250.0,84.0,8.1,1010.8,1021.4,420.0,3.8,12,15,22,89.0
1822,0.004,0.8,0.023,0.029,119.0,79.0,6.2,0.0,1.4,270.0,83.0,7.8,1010.6,1021.2,492.0,3.2,12,15,23,102.0
1823,0.004,0.7,0.025,0.025,107.0,72.0,5.4,0.0,0.4,0.0,84.0,7.5,1010.4,1021.0,457.0,2.1,12,16,0,106.0
1824,0.004,0.8,0.012,0.037,100.0,69.0,5.2,0.0,0.4,0.0,88.0,7.7,1010.1,1020.7,498.0,3.0,12,16,1,96.0
1825,0.004,0.9,0.007,0.041,94.0,65.0,5.3,0.0,1.5,250.0,87.0,7.7,1010.4,1021.0,501.0,3.1,12,16,2,76.0
1826,0.003,0.8,0.018,0.028,90.0,61.0,5.3,0.0,1.3,250.0,86.0,7.6,1010.7,1021.3,519.0,2.8,12,16,3,63.0
1827,0.003,0.8,0.017,0.03,88.0,59.0,5.2,0.0,1.1,270.0,85.0,7.5,1010.4,1021.0,553.0,3.1,12,16,4,60.0
1828,0.003,0.8,0.018,0.029,88.0,59.0,4.9,0.0,0.4,0.0,85.0,7.3,1009.6,1020.2,516.0,2.8,12,16,5,56.0
1829,0.003,0.9,0.006,0.04,89.0,62.0,4.7,0.0,0.4,0.0,88.0,7.5,1009.5,1020.1,501.0,2.4,12,16,6,53.0
1830,0.004,1.1,0.002,0.044,102.0,73.0,4.4,0.0,0.4,0.0,86.0,7.2,1009.8,1020.4,561.0,2.2,12,16,7,48.0
1831,0.004,1.1,0.002,0.045,103.0,73.0,4.2,0.0,0.6,290.0,87.0,7.2,1009.5,1020.1,491.0,2.0,12,16,8,44.0
1832,0.004,1.2,0.002,0.053,105.0,72.0,4.5,0.0,2.7,360.0,89.0,7.5,1009.6,1020.2,431.0,4.1,12,16,9,38.0
1833,0.004,1.3,0.003,0.05,108.0,77.0,5.1,0.0,0.4,0.0,85.0,7.4,1009.5,1020.1,500.0,4.8,12,16,10,28.0
1834,0.004,1.3,0.003,0.05,118.0,82.0,6.1,0.0,1.8,20.0,87.0,8.1,1009.3,1019.9,372.0,8.0,12,16,11,29.0
1835,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,118.0,86.0,8.6,0.0,1.6,180.0,64.0,7.1,1008.6,1019.0,732.0,11.5,12,16,12,30.0
1836,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,108.0,77.0,9.5,0.0,2.2,250.0,48.0,5.7,1008.0,1018.4,1290.0,13.0,12,16,13,34.0
1837,0.005,0.6,0.022,0.036,78.0,52.0,9.4,0.0,3.1,250.0,41.0,4.8,1007.4,1017.8,1818.0,11.0,12,16,14,20.0
1838,0.005,0.6,0.029,0.031,70.0,46.0,9.7,0.0,2.4,250.0,47.0,5.7,1007.1,1017.5,1313.0,9.5,12,16,15,18.0
1839,0.005,0.6,0.029,0.033,72.0,46.0,9.3,0.0,2.3,250.0,38.0,4.4,1006.7,1017.1,2000.0,7.7,12,16,16,17.0
1840,0.005,0.5,0.032,0.028,62.0,38.0,8.2,0.0,2.1,270.0,44.0,4.8,1006.5,1016.9,2000.0,5.6,12,16,17,26.0
1841,0.005,0.6,0.031,0.031,56.0,35.0,7.4,0.0,1.6,290.0,58.0,6.0,1006.1,1016.6,1148.0,4.7,12,16,18,26.0
1842,0.005,0.9,0.025,0.036,75.0,50.0,7.1,0.0,2.2,250.0,64.0,6.4,1006.3,1016.8,1089.0,4.6,12,16,19,18.0
1843,0.004,0.8,0.014,0.047,79.0,53.0,7.3,0.0,2.6,250.0,70.0,7.1,1006.3,1016.8,828.0,4.4,12,16,20,16.0
1844,0.004,0.7,0.016,0.043,87.0,58.0,7.3,0.0,2.6,250.0,76.0,7.7,1005.8,1016.3,728.0,5.0,12,16,21,16.0
1845,0.004,0.7,0.025,0.031,89.0,59.0,6.4,0.0,3.3,270.0,74.0,7.1,1006.5,1017.0,572.0,4.4,12,16,22,14.0
1846,0.004,0.8,0.033,0.017,102.0,69.0,4.3,0.0,4.1,270.0,73.0,6.1,1007.2,1017.8,652.0,2.7,12,16,23,13.0
1847,0.004,0.8,0.03,0.014,106.0,64.0,3.3,0.0,3.6,290.0,65.0,5.0,1007.2,1017.9,1004.0,2.2,12,17,0,15.0
1848,0.004,0.6,0.029,0.013,96.0,51.0,2.6,0.0,3.4,270.0,50.0,3.7,1007.2,1017.9,2000.0,1.5,12,17,1,16.0
1849,0.003,0.4,0.033,0.011,76.0,24.0,1.9,0.0,4.4,270.0,54.0,3.8,1007.6,1018.3,2000.0,1.1,12,17,2,18.0
1850,0.003,0.4,0.028,0.01,63.0,25.0,0.3,0.0,3.7,290.0,67.0,4.2,1008.8,1019.6,1157.0,0.8,12,17,3,16.0
1851,0.003,0.4,0.025,0.011,60.0,37.0,-1.1,0.0,5.2,290.0,64.0,3.6,1009.2,1020.1,1388.0,0.6,12,17,4,17.0
1852,0.003,0.5,0.023,0.01,56.0,40.0,-2.1,0.0,4.5,270.0,64.0,3.3,1009.5,1020.4,1296.0,0.1,12,17,5,16.0
1853,0.003,0.4,0.023,0.011,53.0,40.0,-3.1,0.0,3.8,270.0,66.0,3.2,1009.9,1020.9,1341.0,-0.8,12,17,6,18.0
1854,0.003,0.4,0.021,0.013,48.0,37.0,-3.9,0.0,3.3,270.0,64.0,2.9,1010.3,1021.3,1521.0,-1.3,12,17,7,18.0
1855,0.003,0.4,0.019,0.016,44.0,33.0,-4.6,0.0,4.7,270.0,63.0,2.8,1011.1,1022.1,1983.0,-1.7,12,17,8,18.0
1856,0.003,0.4,0.021,0.016,38.0,28.0,-4.8,0.0,5.0,270.0,59.0,2.5,1012.0,1023.1,2000.0,-1.6,12,17,9,20.0
1857,0.003,0.4,0.025,0.012,28.0,21.0,-4.5,0.0,5.9,270.0,49.0,2.1,1013.0,1024.1,2000.0,-0.7,12,17,10,24.0
1858,0.003,0.4,0.026,0.011,29.0,16.0,-4.3,0.0,5.0,270.0,46.0,2.0,1013.2,1024.3,2000.0,-0.1,12,17,11,27.0
1859,0.003,0.4,0.027,0.01,30.0,12.0,-4.3,0.0,5.5,270.0,38.0,1.7,1012.4,1023.4,2000.0,1.5,12,17,12,28.0
1860,0.003,0.3,0.029,0.009,34.0,11.0,-4.1,0.0,5.9,270.0,37.0,1.7,1012.1,1023.1,2000.0,5.2,12,17,13,31.0
1861,0.003,0.3,0.031,0.009,20.0,6.0,-4.5,0.0,7.3,270.0,35.0,1.5,1011.8,1022.8,2000.0,3.6,12,17,14,29.0
1862,0.002,0.3,0.031,0.009,18.0,9.0,-4.9,0.0,6.5,290.0,37.0,1.6,1012.1,1023.2,1800.0,1.1,12,17,15,26.0
1863,0.003,0.3,0.03,0.009,17.0,7.0,-6.1,0.0,6.8,270.0,42.0,1.6,1013.6,1024.7,2000.0,0.2,12,17,16,29.0
1864,0.003,0.3,0.027,0.011,26.0,7.0,-7.7,0.0,5.6,270.0,44.0,1.5,1014.6,1025.8,2000.0,-1.5,12,17,17,20.0
1865,0.002,0.4,0.024,0.013,26.0,9.0,-8.5,0.0,4.4,270.0,46.0,1.5,1015.4,1026.7,2000.0,-2.6,12,17,18,19.0
1866,0.003,0.4,0.025,0.011,18.0,9.0,-8.8,0.0,4.5,290.0,45.0,1.4,1016.3,1027.6,2000.0,-3.2,12,17,19,22.0
1867,0.002,0.4,0.023,0.013,16.0,10.0,-9.2,0.0,4.8,290.0,45.0,1.4,1017.5,1028.8,2000.0,-3.7,12,17,20,25.0
1868,0.003,0.4,0.025,0.01,16.0,9.0,-9.6,0.0,2.0,270.0,45.0,1.3,1018.0,1029.3,2000.0,-3.9,12,17,21,27.0
1869,0.003,0.4,0.025,0.009,14.0,8.0,-9.6,0.0,3.0,320.0,45.0,1.3,1018.4,1029.7,2000.0,-4.3,12,17,22,26.0
1870,0.003,0.4,0.025,0.01,13.0,9.0,-9.9,0.0,1.9,270.0,46.0,1.3,1018.9,1030.3,2000.0,-4.5,12,17,23,27.0
1871,0.002,0.4,0.023,0.011,15.0,8.0,-10.1,0.0,1.3,20.0,46.0,1.3,1019.2,1030.6,2000.0,-4.7,12,18,0,26.0
1872,0.003,0.4,0.021,0.014,16.0,8.0,-9.9,0.0,2.8,270.0,45.0,1.3,1019.3,1030.7,2000.0,-5.0,12,18,1,25.0
1873,0.002,0.4,0.025,0.008,18.0,9.0,-9.9,0.0,2.2,320.0,45.0,1.3,1019.7,1031.1,2000.0,-5.1,12,18,2,23.0
1874,0.002,0.3,0.026,0.007,16.0,8.0,-10.2,0.0,1.8,320.0,46.0,1.3,1019.9,1031.3,2000.0,-5.2,12,18,3,30.0
1875,0.002,0.3,0.027,0.007,17.0,8.0,-10.6,0.0,1.7,20.0,46.0,1.3,1019.7,1031.1,2000.0,-5.3,12,18,4,29.0
1876,0.003,0.3,0.026,0.008,16.0,9.0,-10.8,0.0,1.0,290.0,48.0,1.3,1019.1,1030.5,2000.0,-5.5,12,18,5,31.0
1877,0.002,0.4,0.02,0.014,18.0,9.0,-10.7,0.0,2.0,320.0,48.0,1.3,1018.4,1029.8,2000.0,-5.7,12,18,6,37.0
1878,0.002,0.4,0.019,0.015,18.0,7.0,-10.9,0.0,1.3,20.0,47.0,1.3,1017.8,1029.2,2000.0,-5.8,12,18,7,38.0
1879,0.003,0.4,0.008,0.027,18.0,8.0,-11.1,0.0,2.4,20.0,50.0,1.3,1017.9,1029.3,2000.0,-5.7,12,18,8,40.0
1880,0.003,0.5,0.007,0.031,20.0,10.0,-9.6,0.0,2.7,50.0,48.0,1.4,1018.1,1029.4,2000.0,-4.6,12,18,9,40.0
1881,0.003,0.5,0.014,0.024,24.0,10.0,-7.0,0.0,1.4,70.0,40.0,1.5,1017.8,1029.0,2000.0,-1.8,12,18,10,40.0
1882,0.003,0.5,0.016,0.024,27.0,12.0,-4.4,0.0,2.1,140.0,35.0,1.6,1016.9,1028.0,2000.0,-0.4,12,18,11,34.0
1883,0.003,0.5,0.015,0.026,28.0,13.0,-3.0,0.0,1.5,110.0,34.0,1.7,1016.1,1027.1,2000.0,2.0,12,18,12,25.0
1884,0.004,0.5,0.013,0.03,31.0,13.0,-2.3,0.0,3.0,160.0,34.0,1.8,1015.2,1026.2,2000.0,1.3,12,18,13,31.0
1885,0.003,0.4,0.015,0.027,29.0,13.0,-1.9,0.0,2.7,160.0,44.0,2.3,1013.7,1024.7,2000.0,0.7,12,18,14,29.0
1886,0.003,0.4,0.017,0.026,26.0,13.0,-1.9,0.0,2.7,200.0,63.0,3.3,1012.8,1023.7,1501.0,-0.1,12,18,15,35.0
1887,0.003,0.4,0.015,0.026,29.0,13.0,-3.0,0.0,0.6,90.0,86.0,4.2,1012.8,1023.8,85.0,-0.1,12,18,16,32.0
1888,0.002,0.5,0.007,0.035,20.0,11.0,-2.8,0.0,2.0,50.0,87.0,4.3,1012.2,1023.2,946.0,-0.1,12,18,17,32.0
1889,0.002,0.5,0.004,0.038,19.0,12.0,-3.4,1.6,2.2,50.0,88.0,4.2,1011.5,1022.5,1959.0,-0.1,12,18,18,26.0
1890,0.002,0.5,0.002,0.039,22.0,17.0,-3.8,0.0,2.5,20.0,90.0,4.2,1010.8,1021.8,1675.0,-0.2,12,18,19,29.0
1891,0.002,0.6,0.002,0.042,25.0,18.0,-4.3,0.0,2.3,20.0,90.0,4.0,1010.4,1021.4,1519.0,-0.4,12,18,20,31.0
1892,0.002,0.7,0.002,0.043,27.0,19.0,-4.5,0.0,2.2,20.0,91.0,4.0,1009.6,1020.6,1563.0,-0.7,12,18,21,38.0
1893,0.003,0.7,0.002,0.045,26.0,18.0,-4.0,0.0,2.2,20.0,92.0,4.2,1009.1,1020.1,1783.0,-0.5,12,18,22,34.0
1894,0.002,0.7,0.002,0.047,27.0,19.0,-3.2,0.0,1.8,50.0,93.0,4.5,1008.9,1019.9,1827.0,-0.5,12,18,23,36.0
1895,0.003,0.7,0.002,0.044,26.0,18.0,-2.5,1.2,1.9,230.0,95.0,4.9,1008.7,1019.6,126.0,-0.4,12,19,0,34.0
1896,0.003,0.6,0.004,0.039,25.0,19.0,-0.5,0.0,4.3,290.0,99.0,5.8,1009.3,1020.1,516.0,-0.3,12,19,1,36.0
1897,0.002,0.4,0.023,0.013,23.0,16.0,-1.9,0.0,2.7,290.0,74.0,3.9,1009.9,1020.8,1988.0,-0.4,12,19,2,31.0
1898,0.003,0.4,0.025,0.011,30.0,18.0,-2.6,0.2,2.5,270.0,73.0,3.7,1010.9,1021.9,2000.0,-0.6,12,19,3,32.0
1899,0.002,0.5,0.023,0.013,29.0,17.0,-3.0,0.0,3.0,270.0,74.0,3.6,1011.2,1022.2,2000.0,-0.6,12,19,4,30.0
1900,0.003,0.5,0.023,0.012,31.0,18.0,-3.5,0.0,3.0,290.0,61.0,2.9,1011.7,1022.7,1979.0,-0.7,12,19,5,31.0
1901,0.003,0.4,0.024,0.01,37.0,18.0,-4.4,0.0,1.1,290.0,64.0,2.8,1012.1,1023.1,2000.0,-0.8,12,19,6,32.0
1902,0.002,0.5,0.021,0.014,38.0,19.0,-5.2,0.0,0.2,0.0,67.0,2.8,1012.5,1023.6,2000.0,-1.0,12,19,7,33.0
1903,0.002,0.5,0.019,0.017,40.0,18.0,-5.7,0.0,0.7,290.0,70.0,2.8,1013.0,1024.1,2000.0,-1.1,12,19,8,34.0
1904,0.003,0.5,0.018,0.017,40.0,18.0,-4.9,0.0,1.5,250.0,70.0,3.0,1013.7,1024.8,2000.0,-1.0,12,19,9,39.0
1905,0.003,0.4,0.025,0.013,40.0,15.0,-2.8,0.0,1.1,270.0,59.0,2.9,1013.8,1024.8,2000.0,-0.7,12,19,10,45.0
1906,0.003,0.3,0.03,0.009,34.0,13.0,-1.2,0.0,1.6,320.0,47.0,2.6,1013.6,1024.5,2000.0,-0.3,12,19,11,52.0
1907,0.003,0.4,0.029,0.012,25.0,8.0,0.6,0.0,2.5,270.0,40.0,2.6,1012.6,1023.4,2000.0,-0.2,12,19,12,60.0
1908,0.003,0.4,0.028,0.014,31.0,13.0,1.5,0.0,2.3,270.0,45.0,3.1,1012.2,1023.0,2000.0,-0.1,12,19,13,71.0
1909,0.003,0.4,0.026,0.018,29.0,11.0,3.0,0.0,2.2,230.0,48.0,3.6,1011.6,1022.3,2000.0,-0.1,12,19,14,77.0
1910,0.003,0.4,0.026,0.018,35.0,14.0,3.6,0.0,2.8,230.0,50.0,4.0,1010.7,1021.4,2000.0,-0.1,12,19,15,76.0
1911,0.004,0.4,0.028,0.016,32.0,14.0,4.0,0.0,2.6,200.0,50.0,4.1,1010.7,1021.4,2000.0,-0.1,12,19,16,74.0
1912,0.003,0.4,0.025,0.02,32.0,12.0,3.0,0.0,2.4,230.0,55.0,4.2,1010.3,1021.0,2000.0,-0.1,12,19,17,73.0
1913,0.003,0.4,0.016,0.03,26.0,11.0,2.0,0.0,1.0,230.0,60.0,4.2,1010.3,1021.1,2000.0,-0.1,12,19,18,73.0
1914,0.003,0.6,0.004,0.045,29.0,14.0,1.0,0.0,1.6,20.0,70.0,4.6,1010.4,1021.2,2000.0,-0.1,12,19,19,68.0
1915,0.004,0.7,0.002,0.047,31.0,16.0,0.3,0.0,2.1,20.0,72.0,4.5,1010.1,1020.9,2000.0,-0.1,12,19,20,73.0
1916,0.003,0.9,0.002,0.053,38.0,22.0,-0.2,0.0,1.4,50.0,73.0,4.4,1010.1,1021.0,2000.0,-0.3,12,19,21,76.0
1917,0.003,1.0,0.002,0.055,34.0,19.0,-0.6,0.0,2.6,20.0,77.0,4.5,1010.0,1020.9,2000.0,-0.4,12,19,22,76.0
1918,0.003,1.0,0.002,0.058,36.0,21.0,-0.7,0.0,2.0,20.0,79.0,4.6,1009.6,1020.5,2000.0,-0.5,12,19,23,74.0
1919,0.003,1.1,0.002,0.058,34.0,19.0,-0.9,0.0,2.1,20.0,80.0,4.6,1009.4,1020.3,2000.0,-0.5,12,20,0,69.0
1920,0.003,1.0,0.002,0.058,36.0,22.0,-0.5,0.0,1.8,50.0,80.0,4.7,1009.1,1019.9,2000.0,-0.4,12,20,1,70.0
1921,0.004,1.0,0.002,0.055,31.0,17.0,-0.6,0.0,1.5,50.0,81.0,4.8,1008.9,1019.7,2000.0,-0.5,12,20,2,66.0
1922,0.004,1.1,0.002,0.057,32.0,20.0,-0.3,0.0,1.2,50.0,82.0,4.9,1009.0,1019.8,2000.0,-0.3,12,20,3,67.0
1923,0.003,1.0,0.002,0.053,30.0,17.0,-0.1,0.0,1.3,50.0,81.0,4.9,1008.6,1019.4,2000.0,-0.4,12,20,4,65.0
1924,0.004,1.1,0.002,0.055,31.0,20.0,-0.5,0.0,1.9,50.0,82.0,4.8,1008.2,1019.0,2000.0,-0.5,12,20,5,66.0
1925,0.003,1.1,0.002,0.055,32.0,21.0,0.2,0.0,2.4,20.0,83.0,5.2,1007.9,1018.7,2000.0,-0.2,12,20,6,64.0
1926,0.003,1.0,0.002,0.053,33.0,20.0,0.5,0.0,2.3,20.0,82.0,5.2,1007.9,1018.7,2000.0,-0.2,12,20,7,71.0
1927,0.004,1.1,0.002,0.058,34.0,21.0,0.2,0.0,2.2,20.0,83.0,5.2,1007.8,1018.6,2000.0,-0.5,12,20,8,67.0
1928,0.004,1.3,0.002,0.065,39.0,23.0,0.7,0.0,2.2,50.0,85.0,5.5,1007.7,1018.5,2000.0,-0.3,12,20,9,75.0
1929,0.005,1.2,0.003,0.061,45.0,28.0,3.0,0.0,1.8,50.0,78.0,5.9,1007.4,1018.1,2000.0,-0.2,12,20,10,85.0
1930,0.005,1.1,0.004,0.057,52.0,31.0,5.2,0.0,1.6,20.0,73.0,6.4,1007.2,1017.8,2000.0,-0.1,12,20,11,87.0
1931,0.005,1.2,0.005,0.064,60.0,38.0,8.8,0.0,2.5,180.0,69.0,7.8,1006.1,1016.5,1851.0,1.7,12,20,12,88.0
1932,0.006,1.0,0.01,0.057,71.0,45.0,10.2,0.0,4.0,230.0,58.0,7.2,1005.1,1015.5,1845.0,4.9,12,20,13,88.0
1933,0.005,0.6,0.032,0.024,77.0,39.0,11.0,0.0,4.2,230.0,59.0,7.7,1004.9,1015.2,1648.0,7.0,12,20,14,94.0
1934,0.004,0.6,0.035,0.023,76.0,38.0,10.5,0.0,4.3,230.0,60.0,7.6,1004.9,1015.3,1604.0,5.9,12,20,15,89.0
1935,0.004,0.6,0.032,0.027,74.0,37.0,10.2,0.0,3.3,230.0,64.0,7.9,1004.8,1015.2,1583.0,4.5,12,20,16,77.0
1936,0.004,0.6,0.027,0.032,73.0,34.0,9.6,0.0,2.7,230.0,68.0,8.1,1004.8,1015.2,1572.0,3.3,12,20,17,62.0
1937,0.003,0.7,0.018,0.042,73.0,37.0,8.8,0.0,1.9,230.0,73.0,8.2,1004.7,1015.1,1517.0,2.0,12,20,18,56.0
1938,0.004,0.7,0.017,0.044,68.0,33.0,8.2,0.0,1.3,270.0,76.0,8.2,1004.9,1015.3,1423.0,1.0,12,20,19,37.0
1939,0.004,0.9,0.004,0.059,73.0,39.0,7.6,0.0,1.5,230.0,79.0,8.2,1004.8,1015.3,1279.0,0.5,12,20,20,26.0
1940,0.004,0.9,0.004,0.058,76.0,40.0,6.8,0.0,1.1,230.0,82.0,8.1,1005.0,1015.5,1158.0,0.3,12,20,21,28.0
1941,0.005,1.3,0.003,0.066,76.0,44.0,6.6,0.0,1.2,250.0,86.0,8.4,1005.1,1015.6,1027.0,0.9,12,20,22,25.0
1942,0.005,1.4,0.002,0.068,74.0,41.0,6.6,0.0,1.2,230.0,88.0,8.5,1005.0,1015.5,957.0,0.4,12,20,23,26.0
1943,0.005,1.2,0.002,0.059,69.0,39.0,5.9,0.0,1.4,250.0,89.0,8.2,1005.3,1015.8,810.0,0.2,12,21,0,22.0
1944,0.004,1.3,0.002,0.061,70.0,40.0,5.4,0.0,0.3,0.0,91.0,8.1,1005.0,1015.6,771.0,0.2,12,21,1,23.0
1945,0.004,1.4,0.003,0.055,66.0,39.0,5.6,0.0,1.1,230.0,94.0,8.5,1005.1,1015.7,796.0,0.2,12,21,2,21.0
1946,0.004,1.4,0.002,0.057,67.0,38.0,5.6,0.0,0.4,0.0,94.0,8.5,1005.1,1015.7,687.0,0.3,12,21,3,22.0
1947,0.004,1.4,0.002,0.057,65.0,41.0,5.6,0.0,0.6,200.0,95.0,8.6,1004.5,1015.1,666.0,0.3,12,21,4,20.0
1948,0.005,1.5,0.003,0.054,66.0,44.0,5.8,0.0,0.9,200.0,95.0,8.7,1004.3,1014.8,610.0,0.3,12,21,5,21.0
1949,0.005,1.7,0.003,0.057,64.0,44.0,5.4,0.0,0.9,230.0,95.0,8.5,1004.1,1014.7,515.0,0.3,12,21,6,20.0
1950,0.005,1.9,0.003,0.069,71.0,47.0,5.2,0.0,0.7,230.0,96.0,8.5,1004.5,1015.1,362.0,0.3,12,21,7,26.0
1951,0.006,1.9,0.002,0.068,67.0,44.0,5.7,0.0,1.5,250.0,97.0,8.8,1005.1,1015.7,449.0,0.6,12,21,8,25.0
1952,0.006,2.0,0.003,0.068,75.0,49.0,6.0,0.0,1.2,200.0,98.0,9.2,1005.4,1015.9,478.0,2.2,12,21,9,26.0
1953,0.006,1.7,0.003,0.062,85.0,52.0,7.1,0.0,1.3,200.0,96.0,9.7,1006.0,1016.5,567.0,5.5,12,21,10,28.0
1954,0.004,0.7,0.01,0.036,87.0,54.0,7.3,0.0,2.9,290.0,92.0,9.3,1006.3,1016.8,403.0,6.3,12,21,11,37.0
1955,0.004,0.7,0.02,0.029,88.0,55.0,7.4,0.0,2.7,290.0,87.0,8.9,1005.8,1016.3,480.0,8.2,12,21,12,38.0
1956,0.005,0.7,0.024,0.028,88.0,58.0,7.7,0.0,3.8,290.0,79.0,8.2,1005.6,1016.1,573.0,11.1,12,21,13,38.0
1957,0.005,0.7,0.032,0.023,94.0,64.0,8.1,0.0,3.5,290.0,69.0,7.4,1005.6,1016.0,872.0,11.0,12,21,14,38.0
1958,0.005,0.6,0.035,0.021,89.0,55.0,8.5,0.0,3.5,290.0,64.0,7.1,1005.8,1016.2,1084.0,8.7,12,21,15,46.0
1959,0.005,0.6,0.035,0.02,77.0,50.0,8.2,0.0,3.7,290.0,48.0,5.2,1006.7,1017.1,1975.0,6.1,12,21,16,47.0
1960,0.004,0.6,0.036,0.02,62.0,39.0,6.9,0.0,2.9,270.0,46.0,4.6,1007.3,1017.8,2000.0,3.7,12,21,17,48.0
1961,0.004,0.7,0.03,0.028,56.0,34.0,5.5,0.0,2.9,270.0,37.0,3.3,1008.0,1018.6,2000.0,1.7,12,21,18,44.0
1962,0.004,0.5,0.029,0.023,37.0,23.0,4.4,0.0,2.4,290.0,37.0,3.1,1008.7,1019.3,2000.0,0.6,12,21,19,43.0
1963,0.004,0.5,0.031,0.02,26.0,15.0,3.5,0.0,2.3,320.0,40.0,3.1,1009.6,1020.3,2000.0,0.2,12,21,20,33.0
1964,0.004,0.5,0.029,0.021,28.0,17.0,2.6,0.0,2.8,320.0,44.0,3.2,1010.0,1020.7,2000.0,0.4,12,21,21,30.0
1965,0.004,0.5,0.022,0.026,25.0,15.0,1.6,0.0,2.7,270.0,48.0,3.3,1010.3,1021.1,2000.0,0.2,12,21,22,30.0
1966,0.004,0.5,0.019,0.027,26.0,16.0,1.5,0.0,3.5,270.0,46.0,3.1,1010.5,1021.3,2000.0,0.0,12,21,23,30.0
1967,0.004,0.4,0.025,0.019,22.0,14.0,0.8,0.0,2.2,290.0,48.0,3.1,1010.7,1021.5,2000.0,-0.5,12,22,0,30.0
1968,0.004,0.4,0.027,0.015,23.0,12.0,0.1,0.0,3.1,270.0,49.0,3.0,1010.8,1021.6,2000.0,-0.8,12,22,1,29.0
1969,0.003,0.5,0.025,0.017,21.0,13.0,-0.3,0.0,2.7,290.0,52.0,3.1,1011.1,1022.0,2000.0,-1.0,12,22,2,26.0
1970,0.004,0.5,0.019,0.022,22.0,14.0,-1.0,0.0,1.6,270.0,52.0,3.0,1011.7,1022.6,2000.0,-1.2,12,22,3,27.0
1971,0.003,0.5,0.018,0.022,20.0,13.0,-1.7,0.0,1.6,270.0,53.0,2.9,1011.4,1022.3,2000.0,-1.4,12,22,4,32.0
1972,0.003,0.6,0.014,0.025,21.0,13.0,-2.1,0.0,0.9,270.0,56.0,2.9,1011.7,1022.6,2000.0,-1.5,12,22,5,36.0
1973,0.003,0.5,0.009,0.032,20.0,13.0,-2.1,0.0,0.7,70.0,59.0,3.1,1011.8,1022.7,2000.0,-1.5,12,22,6,36.0
1974,0.003,0.5,0.01,0.031,26.0,14.0,-2.3,0.0,1.1,360.0,56.0,2.9,1012.3,1023.3,2000.0,-1.7,12,22,7,40.0
1975,0.003,0.5,0.004,0.038,25.0,14.0,-2.4,0.0,0.8,50.0,58.0,3.0,1012.9,1023.9,2000.0,-1.6,12,22,8,38.0
1976,0.004,0.6,0.005,0.038,26.0,14.0,-1.3,0.0,2.9,50.0,54.0,3.0,1013.3,1024.2,2000.0,-1.1,12,22,9,41.0
1977,0.004,0.7,0.007,0.039,28.0,16.0,1.1,0.0,1.8,90.0,49.0,3.2,1013.3,1024.1,2000.0,-0.2,12,22,10,41.0
1978,0.004,0.7,0.01,0.036,37.0,22.0,3.6,0.0,1.9,70.0,41.0,3.2,1013.3,1024.0,2000.0,0.4,12,22,11,46.0
1979,0.004,0.6,0.015,0.033,38.0,21.0,5.9,0.0,1.8,140.0,35.0,3.2,1012.8,1023.4,2000.0,2.6,12,22,12,40.0
1980,0.005,0.6,0.018,0.031,38.0,18.0,7.0,0.0,2.1,200.0,33.0,3.3,1012.2,1022.8,2000.0,8.0,12,22,13,45.0
1981,0.005,0.6,0.017,0.037,38.0,23.0,7.8,0.0,1.9,230.0,32.0,3.4,1011.6,1022.1,2000.0,8.2,12,22,14,52.0
1982,0.005,0.7,0.011,0.045,46.0,28.0,8.0,0.0,1.9,250.0,32.0,3.4,1011.8,1022.3,2000.0,5.7,12,22,15,54.0
1983,0.005,0.6,0.008,0.047,47.0,29.0,7.4,0.0,2.7,290.0,31.0,3.2,1012.1,1022.6,2000.0,3.5,12,22,16,49.0
1984,0.004,0.6,0.007,0.046,48.0,26.0,6.2,0.0,2.1,270.0,35.0,3.3,1012.3,1022.9,2000.0,1.3,12,22,17,52.0
1985,0.004,0.6,0.005,0.048,44.0,25.0,4.7,0.0,1.3,250.0,41.0,3.5,1012.9,1023.6,2000.0,0.5,12,22,18,55.0
1986,0.004,0.6,0.009,0.042,43.0,25.0,3.7,0.0,3.2,270.0,45.0,3.6,1013.5,1024.2,2000.0,0.3,12,22,19,56.0
1987,0.004,0.5,0.019,0.029,33.0,21.0,3.0,0.0,2.2,250.0,48.0,3.6,1013.7,1024.4,2000.0,0.1,12,22,20,53.0
1988,0.004,0.6,0.016,0.032,30.0,18.0,2.5,0.0,2.2,270.0,48.0,3.5,1014.0,1024.8,2000.0,-0.1,12,22,21,51.0
