month,day,hour,남녀성비,총생활인구수_1시간전,총생활인구수_3시간전,총생활인구수_24시간전,총생활인구수_3시간전평균,총생활인구수_6시간전평균,총생활인구수_12시간전평균,총생활인구수_24시간전평균
3,6,9,1.1276938914767594,40974.80855999996,40343.93051999998,40287.29833999998,40241.430206666635,38338.12416999997,36612.28655999997,37733.314614166644
3,6,10,1.1216680373284078,40340.630119999965,40558.216120000005,40288.98811999996,40812.43156666665,39214.903386666636,37081.5460133333,37767.389820833305
3,6,11,1.1259021538869913,40343.93051999998,39941.041459999935,39609.62459999996,40953.584953333324,40008.8350733333,37603.26190333331,37795.38379583331
3,6,12,1.1299623179206288,40558.216120000005,38817.45871999998,39644.28657999998,40701.545066666644,40471.487636666636,38104.93797999997,37825.02389249997
3,6,13,1.1294376059229698,39941.041459999935,37985.01406,39742.91587999998,40553.123066666645,40682.777316666645,38588.174939999975,37845.447088333305
3,6,14,1.1287564060755737,38817.45871999998,37502.46591999996,39179.90867999998,40414.258919999986,40683.92193666665,39034.798799999975,37859.198675833315
3,6,15,1.1410904327841334,37985.01406,36318.46043999998,38123.10151999998,40281.06269999997,40491.303883333305,39414.71402666663,37845.84315749997
3,6,16,1.1345390807081224,37502.46591999996,35252.92924,37712.74603999998,39772.23876666664,40162.680916666635,39688.79215166663,37806.85327166664
3,6,17,1.117984241640754,36318.46043999998,34336.54989999996,37336.75459999998,38914.50474666664,39664.38183333331,39836.60845333331,37775.265791666636
3,6,18,1.0763954210410538,35252.92924,34274.01842,36183.92681999996,38101.64623333331,39191.35446666665,39831.42105166664,37730.56668999997
3,6,19,1.046087575642614,34336.54989999996,34246.81393999996,35630.534539999964,37268.64680666665,38520.442786666645,39601.61005166664,37682.42923416664
3,6,20,1.0329949236490128,34274.01842,34253.01008,34884.33901999996,36357.95186666665,37636.22830666664,39160.07512166665,37642.03624166664
3,6,21,1.019375896597524,34246.81393999996,34212.33563999998,34754.98661999994,35302.64652666665,36702.146379999984,38596.725131666644,37604.50584583331
3,6,22,1.0175313652022837,34253.01008,35305.470760000004,34509.27517999998,34621.16585333332,35944.90632999998,38053.79362333331,37567.669818333314
3,6,23,1.0406319942076556,34212.33563999998,35662.636599999954,34708.096539999984,34285.79408666664,35321.872976666644,37493.12740499998,37548.19465416664
3,7,0,1.032543182403528,35305.470760000004,35766.29791999998,34617.48441999998,34257.947479999995,34780.29700333332,36985.825734999984,37545.381857499975
3,7,1,1.0401489156650636,35662.636599999954,36245.85071999998,34984.05983999998,34237.386553333316,34429.27620333332,36474.85949499998,37531.517217499975
3,7,2,1.0330193324071575,35766.29791999998,37506.18651999998,35105.57441999998,34590.27215999999,34438.03312333332,36037.130714999985,37535.964757499976
3,7,3,1.035075090136285,36245.85071999998,39054.540579999986,35285.29219999998,35060.14766666665,34659.047573333315,35680.59697666665,37547.655501666646
3,7,4,1.0385142459719743,37506.18651999998,40174.68673999996,35835.46793999998,35578.135093333316,34907.760823333316,35426.33357666665,37557.56286416664
3,7,5,1.0412012150900316,39054.540579999986,40415.61411999994,37224.28615999998,35891.59507999998,35240.93361999999,35281.40329833331,37559.00587583331
3,7,6,1.053023079571372,40174.68673999996,40287.29833999998,38734.70377999998,36506.111719999986,35783.129693333314,35281.71334833332,37556.567199999976
3,7,7,1.0669657988151753,40415.61411999994,40288.98811999996,40043.04773999998,37602.19260666665,36590.16384999998,35509.72002666665,37555.66503916665
3,7,8,1.0988306760664988,40287.29833999998,39609.62459999996,40206.75727999996,38911.80461333331,37401.69984666665,35919.86648499998,37539.970803333315
3,7,9,1.107137384822474,40288.98811999996,39644.28657999998,39961.03781999998,39881.6138133333,38193.862766666636,36426.45516999998,37511.59015083331
3,7,10,1.1025707768644775,39609.62459999996,39742.91587999998,40100.62624,40292.53306666663,38947.36283666664,36927.56182999997,37490.67772666664
3,7,11,1.10799319897106,39644.28657999998,39179.90867999998,39274.28664,40330.63352666663,39621.21906999997,37431.07634499997,37462.10187499998
3,7,12,1.1116574312954763,39742.91587999998,38123.10151999998,39464.94144,40061.9703533333,39971.7920833333,37877.460888333306,37431.643311666645
3,7,13,1.1072332434182637,39179.90867999998,37712.74603999998,39774.971900000004,39847.63309999997,40070.083083333295,38330.123466666635,37402.49148083331
3,7,14,1.1113703131451262,38123.10151999998,37336.75459999998,39607.19373999998,39665.609019999974,39998.1212733333,38699.91055999997,37368.520637499976
3,7,15,1.1270267944994325,37712.74603999998,36183.92681999996,38794.33321999996,39522.37037999998,39792.170366666636,38993.016566666636,37336.80677166665
3,7,16,1.1190444702926734,37336.75459999998,35630.534539999964,38091.10148,39015.30869333332,39431.47089666664,39189.416866666645,37307.87522166664
3,7,17,1.0932217941941886,36183.92681999996,34884.33901999996,37636.79441999998,38338.58541333332,39002.09721666664,39311.658143333305,37296.53072083331
3,7,18,1.070003992155066,35630.534539999964,34754.98661999994,36518.539219999984,37724.200719999986,38623.28554999998,39297.53881666664,37289.62608249998
3,7,19,1.0384744480643437,34884.33901999996,34509.27517999998,35635.09695999996,37077.809153333306,38046.55892333331,39058.3210033333,37284.020514999975
3,7,20,1.0416445018785794,34754.98661999994,34708.096539999984,34517.74878,36383.738653333305,37361.162033333305,38679.6416533333,37299.75406916664
3,7,21,1.0367161628759312,34509.27517999998,34617.48441999998,34580.42577999995,35566.26679333329,36645.23375666664,38218.70206166664,37322.57861583331
3,7,22,1.0284090627335392,34708.096539999984,34984.05983999998,34451.0989,35089.95339333329,36083.881273333296,37757.67608499997,37342.61895749997
3,7,23,1.0427550259918494,34617.48441999998,35105.57441999998,34339.69053999998,34716.2002733333,35549.9694633333,37276.03333999997,37353.55484249997
3,8,0,1.0396800805232418,34984.05983999998,35285.29219999998,34513.12455999996,34657.45277999997,35111.85978666663,36867.57266833331,37372.51677833331
3,8,1,1.0382860604675095,35105.57441999998,35835.46793999998,34718.05615999998,34611.618713333315,34850.78605333331,36448.6724883333,37389.397977499975
3,8,2,1.0375093684919032,35285.29219999998,37224.28615999998,34988.11137999996,34769.880266666645,34743.040269999976,36052.10115166664,37376.005855833304
3,8,3,1.038801424940459,35835.46793999998,38734.70377999998,35126.35797999998,34902.37289333332,34779.91283666664,35712.57329666664,37352.79493166664
3,8,4,1.0444857832027503,37224.28615999998,40043.04773999998,35655.80655999994,35124.97548666665,34868.29709999998,35476.08918666664,37332.753026666636
3,8,5,1.0514429213190635,38734.70377999998,40206.75727999996,37110.734579999975,35408.778186666656,35089.32922666665,35319.64934499997,37315.65374416664
3,8,6,1.0541264267450337,40043.04773999998,39961.03781999998,38708.31943999996,36115.01543333331,35508.69416333331,35310.27697499998,37303.907895833305
3,8,7,1.0799230674295892,40206.75727999996,40100.62624,39906.87799999994,37264.81929333331,36194.89738999998,35522.84172166664,37290.58136249997
3,8,8,1.1164405049629789,39961.03781999998,39274.28664,40089.05154,38667.34589333332,37038.06203999998,35890.55115499997,37285.09640416664
3,8,9,1.1356882152053625,40100.62624,39464.94144,39865.795360000004,39661.50293333331,37888.259183333306,36334.08600999998,37276.39403583331
3,8,10,1.1299869008251613,39274.28664,39774.971900000004,40252.30865999996,40070.280946666644,38667.55011999998,36767.923609999976,37262.79984749998
3,8,11,1.1187534584731473,39464.94144,39607.19373999998,39418.37327999994,40089.473779999986,39378.409836666644,37233.86953166665,37254.95143583331
3,8,12,1.1084804556108594,39774.971900000004,38794.33321999996,39522.68917999998,39778.65023333333,39720.07658333332,37614.385373333316,37240.97902083331
3,8,13,1.1131595834282366,39607.19373999998,38091.10148,39930.893339999995,39613.28477333334,39841.782859999985,38018.34012499999,37233.50630666664
3,8,14,1.117166141642521,38794.33321999996,37636.79441999998,39713.02698,39504.73332666667,39797.10355333333,38417.582796666655,37234.841974166644
3,8,15,1.1249352016864655,38091.10148,36518.539219999984,38383.73799999996,39615.702359999996,39697.176296666665,38792.717739999985,37252.64551833331
3,8,16,1.125669456413144,37636.79441999998,35635.09695999996,37745.824379999984,39392.16628666665,39502.72552999999,39085.13782499998,37280.61350583331
3,8,17,1.101637511513789,36518.539219999984,34517.74878,37553.131279999936,38830.87614666665,39167.80473666666,39273.10728666666,37296.37831583332
3,8,18,1.062653111945857,35635.09695999996,34580.42577999995,36540.84257999996,38174.076373333315,38894.88936666665,39307.482974999984,37308.87997499998
3,8,19,1.0407836937795598,34517.74878,34451.0989,35675.30277999996,37415.478373333324,38403.82232999999,39122.80259499998,37322.822158333314
3,8,20,1.0431508603996584,34580.42577999995,34339.69053999998,34760.16895999996,36596.81019999998,37713.843173333305,38755.473363333316,37323.012259166644
3,8,21,1.031525374982806,34451.0989,34513.12455999996,34688.33537999994,35557.12831999998,36865.602346666645,38281.389321666655,37307.737665833316
3,8,22,1.0214078565535627,34339.69053999998,34718.05615999998,34646.51593999998,34911.09050666664,36163.28443999998,37833.004984999985,37300.46429749998
3,8,23,1.0423351098957092,34513.12455999996,34988.11137999996,34318.48089999996,34516.42448666665,35556.61734333331,37362.21103999999,37298.04028583332
3,9,0,1.0438424691724077,34718.05615999998,35126.35797999998,34245.65376,34457.07173999998,35007.10002999998,36950.994698333314,37282.690035833315
3,9,1,1.0435226931486905,34988.11137999996,35655.80655999994,34621.42509999998,34434.637999999984,34672.864253333304,36538.34329166664,37278.34170833331
3,9,2,1.047678511829649,35126.35797999998,37110.734579999975,34855.969859999976,34523.62375333331,34520.02411999998,36116.93364666664,37267.25822166665
3,9,3,1.0493220239604155,35655.80655999994,38708.31943999996,35056.77139999998,34739.764033333304,34598.41788666663,35732.01011666664,37262.36392833331
3,9,4,1.0536066983680805,37110.734579999975,39906.87799999994,35608.18795999996,34944.17517333331,34689.40658666664,35426.34551333331,37255.74166916665
3,9,5,1.0513965927603457,38708.31943999996,40089.05154,36785.74256,35256.75863999996,34890.19119666663,35223.40426999997,37248.25577833331
3,9,6,1.0725826556127056,39906.87799999994,39865.795360000004,37967.09517999998,35964.299706666636,35352.03186999996,35179.565949999975,37243.524462499976
3,9,7,1.078341835282797,40089.05154,40252.30865999996,38844.85687999996,37158.286859999964,36051.231016666636,35362.04763499997,37242.425114999976
3,9,8,1.1027286063095978,39865.795360000004,39418.37327999994,38786.18505999996,38575.3106733333,36916.03465666662,35718.0293883333,37236.75137583331
3,9,9,1.112005146438047,40252.30865999996,39522.68917999998,38561.86825999996,39568.0829933333,37766.19134999997,36182.3046183333,37231.84696999998
3,9,10,1.0956649684322588,39418.37327999994,39930.893339999995,38355.90823999998,39953.90829999999,38556.097579999965,36622.752083333304,37227.878534166644
3,9,11,1.1003566379872156,39522.68917999998,39713.02698,37837.68604,40069.051853333316,39322.1812633333,37106.18622999997,37234.19863499997
3,9,12,1.095615909336194,39930.893339999995,38383.73799999996,38007.111119999965,39845.492433333304,39706.7877133333,37529.40979166663,37240.20224499997
3,9,13,1.1079519076314395,39713.02698,37745.824379999984,38057.64847999994,39731.12370666663,39842.5160033333,37946.87350999997,37242.608400833305
3,9,14,1.110380494226392,38383.73799999996,37553.131279999936,37927.428159999996,39623.98526666664,39846.51855999998,38381.276608333304,37249.10512749997
3,9,15,1.1222185617748948,37745.824379999984,36540.84257999996,37159.754379999955,39722.203166666666,39783.84779999998,38775.01957499998,37253.514845833306
3,9,16,1.1142310136664713,37553.131279999936,35675.30277999996,36238.04045999996,39342.55277333332,39536.838239999975,39046.46790999997,37236.40671166664
3,9,17,1.1061428536123532,36540.84257999996,34760.16895999996,36539.69091999996,38614.196453333316,39119.090859999975,39220.63606166664,37222.0201658333
3,9,18,1.0655498440943918,35675.30277999996,34688.33537999994,35790.93389999998,37894.231219999965,38808.21719333331,39257.502453333305,37218.53420166664
3,9,19,1.0523300418477652,34760.16895999996,34646.51593999998,35406.11137999998,37279.93274666663,38311.24275999997,39076.87938166664,37219.463508333305
3,9,20,1.0364045510786695,34688.33537999994,34318.48089999996,34219.20985999998,36589.75887999996,37601.97766666664,38724.248113333306,37221.13875083331
3,9,21,1.0280420153451404,34646.51593999998,34245.65376,34226.39305999998,35658.77143999996,36776.50132999996,38280.17456499997,37231.239591666636
3,9,22,1.018800763421621,34318.48089999996,34621.42509999998,34462.10185999998,35041.269039999956,36160.60089333329,37848.71956666663,37235.735824999974
3,9,23,1.0333767956103752,34245.65376,34855.969859999976,34317.826959999984,34698.340093333296,35644.04948666662,37381.570173333304,37243.87820166664
3,10,0,1.0316794101693438,34621.42509999998,35056.77139999998,34465.98051999998,34551.11073999997,35104.94108999996,36956.57914166664,37242.994466666634
3,10,1,1.0315798189662817,34855.969859999976,35608.18795999996,34557.83087999996,34403.550199999976,34722.40961999997,36516.82618999997,37231.84984999997
3,10,2,1.0330345743327698,35056.77139999998,36785.74256,34751.46635999998,34395.18658666665,34546.76333999997,36074.3705033333,37227.8235558333
3,10,3,1.03983420437998,35608.18795999996,37967.09517999998,34957.532519999935,34574.34957333332,34562.730156666636,35669.61574333331,37222.317659166634
3,10,4,1.039563663871693,36785.74256,38844.85687999996,35621.661939999976,34844.722119999984,34624.13615999998,35392.368526666636,37219.4182183333
3,10,5,1.0404521522423735,37967.09517999998,38786.18505999996,37129.71943999998,35173.64307333331,34784.41482999997,35214.2321583333,37217.43410999997
3,10,6,1.0512601482336046,38844.85687999996,38561.86825999996,38786.524019999975,35816.90063999998,35195.625106666645,35150.283098333304,37203.89277583331
3,10,7,1.058958112354905,38786.18505999996,38355.90823999998,39577.92548,36787.00856666665,35815.86534333332,35269.13748166664,37173.00843166664
3,10,8,1.0720370004224047,38561.86825999996,37837.68604,39893.23447999996,37865.89820666665,36519.77063999998,35533.266989999975,37128.75755166664
3,10,9,1.0797283130302249,38355.90823999998,38007.111119999965,39669.70003999994,38532.71237333331,37174.80650666664,35868.768331666644,37074.47144833331
3,10,10,1.0805920452034095,37837.68604,38057.64847999994,39876.49298,38730.97006666663,37758.98931666664,36191.56273833331,37020.14115249997
3,10,11,1.0719324334743034,38007.111119999965,37927.428159999996,38926.63853999998,38567.987186666636,38216.94269666664,36500.67876333331,36941.124468333306
3,10,12,1.0835405105044011,38057.64847999994,37159.754379999955,38642.53499999998,38251.82084666665,38392.26660999997,36793.94585833331,36875.262499999975
3,10,13,1.084731707727162,37927.428159999996,36238.04045999996,38817.31897999998,38066.901799999985,38398.935933333305,37107.40063833331,36812.11341416664
3,10,14,1.0809536374487683,37159.754379999955,36539.69091999996,38612.41291999998,37967.48187999997,38267.7345333333,37393.75258666664,36734.061544999975
3,10,15,1.0764765200210387,36238.04045999996,35790.93389999998,37540.14857999994,37997.39591999997,38124.60838333331,37649.70744499997,36659.66159416663
3,10,16,1.0737279989220645,36539.69091999996,35406.11137999998,37007.17887999994,37714.9436733333,37890.92273666664,37824.95602666664,36608.66227666664
3,10,17,1.0619846729382139,35790.93389999998,34219.20985999998,36841.29879999998,37108.40766666664,37537.9447733333,37877.44373499997,36545.83794666664
3,10,18,1.0421718069408776,35406.11137999998,34226.39305999998,36249.23783999998,36645.82858666663,37321.6122533333,37856.93943166664,36503.61126499997
3,10,19,1.0265274631315278,34219.20985999998,34462.10185999998,35565.668820000006,36189.5550933333,36952.2493833333,37675.5926583333,36472.36506999997
3,10,20,1.0319877278134395,34226.39305999998,34317.826959999984,34336.94209999998,35912.24539999998,36510.326533333304,37389.0305333333,36461.14876166664
3,10,21,1.026847916251926,34462.10185999998,34465.98051999998,33951.48453999998,35138.75171333331,35892.29014999997,37008.44926666664,36438.608799166635
3,10,22,1.021128951945412,34317.826959999984,34557.83087999996,34113.88841999998,34617.23809999998,35403.39659666664,36647.15966666664,36419.361202499975
3,10,23,1.0433618854237368,34465.98051999998,34751.46635999998,33973.30695999998,34302.568259999985,35107.40682999998,36322.67580166664,36411.67728249997
3,11,0,1.046029499302403,34557.83087999996,34957.532519999935,33971.34649999998,34335.44062666665,34737.09616999998,36029.35421166664,36411.65003499998
3,11,1,1.0427948177925428,34751.46635999998,35621.661939999976,34127.45957999998,34415.30311333332,34516.27060666665,35734.25999499997,36420.83031666664
3,11,2,1.0452802591249857,34957.532519999935,37129.71943999998,34262.48729999994,34447.21278666664,34374.89052333331,35442.60852833331,36418.18055749997
3,11,3,1.0477970294742158,35621.661939999976,38786.524019999975,34551.49817999996,34591.75925333331,34463.59993999998,35177.94504499997,36413.826244999975
3,11,4,1.0583876561741694,37129.71943999998,39577.92548,35052.01551999998,34755.60991999996,34585.456516666636,34994.426556666636,36409.69129166664
3,11,5,1.055507743147761,38786.524019999975,39893.23447999996,36557.32923999998,35110.220273333296,34778.71652999997,34943.06167999997,36410.252707499974
3,11,6,1.0606203535432435,39577.92548,39669.70003999994,37790.50977999996,35902.97129999997,35247.365276666635,34992.23072333331,36424.58507749997
3,11,7,1.076765878431277,39893.23447999996,39876.49298,38849.375739999974,37179.30179999998,35967.455859999965,35241.86323333331,36458.72794583331
3,11,8,1.0880477413997058,39669.70003999994,38926.63853999998,39758.28391999996,38498.05631333333,36804.1382933333,35589.51440833331,36489.272470833304
3,11,9,1.098843176792721,39876.49298,38642.53499999998,39425.04956,39419.22799333331,37661.09964666664,36062.349793333306,36535.39952999997
3,11,10,1.0929109143887976,38926.63853999998,38817.31897999998,39809.73349999996,39713.619999999966,38446.46089999997,36515.9587083333,36581.55918749997
3,11,11,1.0891984021600436,38642.53499999998,38612.41291999998,39377.56201999998,39813.142499999965,39155.599406666646,36967.157968333304,36644.91688499997
3,11,12,1.092556988515016,38817.31897999998,37540.14857999994,39651.37773999996,39490.94385333331,39455.08592333331,37351.22559999997,36690.289905833306
3,11,13,1.0995556698171722,38612.41291999998,37007.17887999994,39816.18019999996,39148.55550666666,39431.087753333304,37699.271806666635,36716.76590083331
3,11,14,1.1046077022661427,37540.14857999994,36841.29879999998,39719.29303999996,38795.497506666645,39304.320003333305,38054.2291483333,36748.41883833331
3,11,15,1.103809592477917,37007.17887999994,36249.23783999998,38468.16287999998,38690.75563333331,39090.84974333331,38375.974694999975,36776.95986999998
3,11,16,1.1072611337664613,36841.29879999998,35565.668820000006,38093.29695999996,38323.2934933333,38735.92449999997,38591.19269999998,36792.80962833331
3,11,17,1.10857985197403,36249.23783999998,34336.94209999998,37720.84499999996,37719.91345999996,38257.7054833333,38706.65244499997,36824.85706249997
3,11,18,1.0640584233652224,35565.668820000006,33951.48453999998,36619.30455999996,37129.542086666625,37910.148859999965,38682.61739166664,36837.42405749997
3,11,19,1.0555513681209,34336.94209999998,34113.88841999998,35701.89989999998,36699.23850666664,37511.26599999997,38471.17687666664,36856.52005499997
3,11,20,1.0502161677458721,33951.48453999998,33973.30695999998,34684.68288,36218.73515333333,36969.32430666664,38136.82215499997,36863.168281666636
3,11,21,1.046291122681835,34113.88841999998,33971.34649999998,34261.56864,35383.949586666655,36256.74583666664,37673.797789999975,36868.07379166664
3,11,22,1.0373951420627354,33973.30695999998,34127.45957999998,34058.6453,34618.03181999999,35658.63516333332,37197.279831666645,36856.619269999974
3,11,23,1.046470166571495,33971.34649999998,34262.48729999994,33795.540339999985,34134.10501999998,35176.42008666665,36717.06278499998,36842.11037666664
3,12,0,1.0411281362036022,34127.45957999998,34551.49817999996,34045.97216,34012.89330666665,34698.42144666665,36304.28515333331,36827.75537666664
3,12,1,1.037854654556702,34262.48729999994,35052.01551999998,34283.272979999965,34019.51395999998,34318.772889999986,35915.019444999976,36807.145625833306
3,12,2,1.0367699297368214,34551.49817999996,36557.32923999998,34457.92919999996,34024.03767999998,34079.07134999998,35524.19782833331,36789.21348833331
3,12,3,1.03933775590006,35052.01551999998,37790.50977999996,34691.13841999998,34120.431126666634,34066.66221666664,35161.70402666664,36768.839360833306
3,12,4,1.0462809053617694,36557.32923999998,38849.375739999974,35219.42649999996,34313.81501999996,34166.66448999997,34912.64982666664,36751.92126333331
3,12,5,1.0462413820956524,37790.50977999996,39758.28391999996,36637.46685999998,34622.00033333329,34323.01900666663,34749.719546666645,36728.18599583331
3,12,6,1.0579272618950588,38849.375739999974,39425.04956,38265.86521999998,35386.947646666646,34753.689386666636,34726.05541666665,36704.33640416664
3,12,7,1.0790752153566392,39758.28391999996,39809.73349999996,39950.06137999996,36466.61817999997,35390.21659999996,34854.494744999975,36662.835810833305
3,12,8,1.1037455594305157,39425.04956,39377.56201999998,40369.67132,37732.40491999997,36177.20262666663,35128.13698833331,36632.47957166664
3,12,9,1.11530375957281,39809.73349999996,39651.37773999996,40175.306759999985,38799.389813333306,37093.16872999997,35579.915473333305,36626.85663166664
3,12,10,1.1014059774694764,39377.56201999998,39816.18019999996,40213.176859999985,39344.23640666664,37905.42729333331,36036.04589166664,36616.66286166664
3,12,11,1.1112063241116508,39651.37773999996,39719.29303999996,39589.406719999984,39664.35565999997,38698.38028999997,36510.699648333306,36613.88121666664
3,12,12,1.1130043763937327,39816.18019999996,38468.16287999998,39582.58437999996,39537.44835999998,39168.41908666664,36961.05423666664,36632.66969499997
3,12,13,1.1101026766978697,39719.29303999996,38093.29695999996,39961.82499999996,39612.891086666634,39478.563746666645,37434.3901733333,36674.704809166644
3,12,14,1.120348306869263,38468.16287999998,37720.84499999996,39226.67259999996,39615.039986666634,39639.6978233333,37908.45022499997,36716.32402666664
3,12,15,1.1224881530106177,38093.29695999996,36619.30455999996,38739.57164,39728.95032666663,39633.199343333305,38363.18403666664,36762.44403166664
3,12,16,1.1219187650205014,37720.84499999996,35701.89989999998,37808.40713999998,39334.545373333305,39473.71822999996,38689.57276166663,36801.11129416664
3,12,17,1.0966370999044333,36619.30455999996,34684.68288,37237.05029999998,38760.25095999997,39187.6454733333,38943.01288166663,36846.36621416664
3,12,18,1.0641936647034782,35701.89989999998,34261.56864,35984.969320000004,38094.1016133333,38911.525969999966,39039.9725283333,36883.01397249997
3,12,19,1.0460604697691798,34684.68288,34058.6453,34734.718379999984,37477.81550666663,38406.18043999996,38942.3720933333,36898.433419166635
3,12,20,1.0534758385002778,34261.56864,33795.540339999985,33653.48676,36680.6831533333,37720.46705666664,38680.08243999997,36904.10971416664
3,12,21,1.0291847549274171,34058.6453,34045.97216,33644.368319999965,35668.62911333332,36881.36536333331,38257.28235333331,36918.598913333306
3,12,22,1.0226430068905832,33795.540339999985,34283.272979999965,33521.81937999996,34882.71713999999,36180.26632333331,37826.992276666635,36931.51908416664
3,12,23,1.045493240710767,34045.97216,34457.92919999996,33571.81193999998,34334.965606666665,35507.824379999984,37347.73492666664,36929.217287499974
3,13,0,1.0477687879556707,34283.272979999965,34691.13841999998,33559.95419999998,34038.58476,34853.606936666656,36882.566453333304,36921.810344999976
3,13,1,1.041469067201838,34457.92919999996,35219.42649999996,33869.12961999998,33966.71926666666,34424.71820333333,36415.449321666645,36924.919747499975
3,13,2,1.0414510666207646,34691.13841999998,36637.46685999998,34148.7338,34041.59515999998,34188.280383333324,35954.37371999998,36931.41197249997
3,13,3,1.04283160448784,35219.42649999996,38265.86521999998,34279.66699999998,34262.39144666665,34150.488103333315,35515.92673333331,36939.55538499998
3,13,4,1.0514316181957049,36637.46685999998,39950.06137999996,34860.70881999998,34477.446866666636,34222.08306666665,35201.17469499998,36945.37372833331
3,13,5,1.0577430707319482,38265.86521999998,40369.67132,36286.401060000004,34789.49803999997,34415.54659999997,34961.68548999998,36952.34918583331
3,13,6,1.0609342454914725,39950.06137999996,40175.306759999985,37940.06415999998,35516.01059333331,34889.20101999997,34871.403978333314,36955.688253333305
3,13,7,1.0986085879458816,40369.67132,40213.176859999985,39337.02711999996,36707.586193333314,35592.51652999997,35008.61736666665,36975.49472999998
3,13,8,1.1303522919283782,40175.306759999985,39589.406719999984,39561.2358,38284.46448666664,36536.981263333306,35362.63082333332,37021.35663166664
3,13,9,1.1579502645997604,40213.176859999985,39582.58437999996,39379.95172,39528.53263999998,37522.27161666664,35836.37985999998,37046.83110666664
3,13,10,1.1311070661426357,39589.406719999984,39961.82499999996,39341.272839999954,40165.01315333332,38436.299673333306,36329.19136999998,37078.091823333314
3,13,11,1.1253757385557648,39582.58437999996,39226.67259999996,38564.42775999994,40252.718313333324,39268.59139999998,36842.06899999998,37094.90196333331
3,13,12,1.1208067729551718,39961.82499999996,38739.57164,38609.02797999998,39992.63011333332,39760.58137666665,37324.89119833332,37103.72882583331
3,13,13,1.1310011026785456,39226.67259999996,37808.40713999998,39134.27149999998,39795.055986666644,39980.03456999998,37786.27554999998,37100.86243583331
3,13,14,1.1276653704840396,38739.57164,37237.05029999998,38947.34793999996,39711.272033333305,39981.99517333331,38259.4882183333,37106.93096916664
3,13,15,1.1463151420013855,37808.40713999998,35984.969320000004,37831.48117999996,39590.36065999996,39791.49538666664,38656.88350166664,37086.40511749998
3,13,16,1.1389915296817261,37237.05029999998,34734.718379999984,37344.12502,39309.356413333306,39552.20619999998,38994.25293666664,37097.713815833304
3,13,17,1.1034117991327288,35984.969320000004,33653.48676,36975.40563999996,38591.55045999999,39151.411246666634,39210.00132333331,37085.843406666645
3,13,18,1.0682331859569152,34734.718379999984,33644.368319999965,35810.69547999996,37928.34302666666,38759.35184333331,39259.96660999998,37065.685294166644
3,13,19,1.0420841166962054,33653.48676,33521.81937999996,35169.63409999998,37010.142253333324,38159.74933333332,39069.89195166664,37039.254659166654
3,13,20,1.045702731608604,33644.368319999965,33571.81193999998,33992.74075999998,35985.57933333333,37288.564896666656,38635.28003499998,36998.95542916665
3,13,21,1.0306609745690962,33521.81937999996,33559.95419999998,33955.00551999996,34791.05815333334,36359.70058999999,38075.59798833332,36955.988924166646
3,13,22,1.0188062505001265,33571.81193999998,33869.12961999998,34192.880639999974,34010.85781999998,35510.50003666666,37531.35311833332,36930.27224416665
3,13,23,1.0408794598910378,33559.95419999998,34148.7338,34072.23506,33606.55815333331,34796.068743333315,36973.739994999974,36907.90449749998
3,14,0,1.0326906006561938,33869.12961999998,34279.66699999998,33879.33337999995,33579.3332133333,34185.19568333332,36472.27376333331,36898.582480833305
3,14,1,1.032453492581186,34148.7338,34860.70881999998,34127.86331999994,33551.195173333304,33781.026496666644,35970.38791499998,36878.33173249997
3,14,2,1.033755519624907,34279.66699999998,36286.401060000004,34286.045499999986,33666.965253333314,33636.76170333331,35462.66329999998,36861.07575916665
3,14,3,1.036455302819919,34860.70881999998,37940.06415999998,34462.21019999999,33859.27253999999,33719.30287666665,35039.501733333316,36848.192617499975
3,14,4,1.0433207235281101,36286.401060000004,39337.02711999996,35057.40771999998,34099.176806666655,33825.185989999976,34667.84301333332,36831.04797499998
3,14,5,1.0411856649842235,37940.06415999998,39561.2358,36473.04539999996,34429.70320666666,34048.334229999986,34422.20148666665,36816.10140499998
3,14,6,1.0479499994669426,39337.02711999996,39379.95172,38172.639719999985,35142.258959999985,34500.765749999984,34342.98071666665,36801.473663333316
3,14,7,1.0633429704280464,39561.2358,39341.272839999954,39671.884360000004,36362.391346666656,35230.784076666656,34505.90528666665,36787.89861916665
3,14,8,1.0964042166786392,39379.95172,38564.42775999994,40201.481599999956,37854.497446666646,36142.10032666665,34889.43101499998,36762.355524999984
3,14,9,1.0971109804326202,39341.272839999954,38609.02797999998,40110.80979999998,38946.10902666665,37044.18399333332,35381.743434999975,36728.67071166665
3,14,10,1.090428186699911,38564.42775999994,39134.27149999998,40107.976499999975,39426.07154666666,37894.23144666665,35859.70871833331,36695.53091833331
3,14,11,1.096861452153512,38609.02797999998,38947.34793999996,39265.378519999984,39427.486786666654,38640.99211666665,36344.66317333331,36659.20158416665
3,14,12,1.0854480757453209,39134.27149999998,37831.48117999996,39282.046879999965,39095.21743999997,39020.663233333304,36760.714491666644,36616.49412749998
3,14,13,1.0992007834607744,38947.34793999996,37344.12502,40202.79225999996,38838.24285999996,39132.15720333331,37181.47063999998,36575.92927749998
3,14,14,1.1014607360320074,37831.48117999996,36975.40563999996,39694.590439999956,38769.242413333304,39098.36459999998,37620.23246333331,36541.447881666645
